id,category
7507,math
7508,math
7509,math
7510,stat
7511,cs
7512,stat
7513,cs
7514,cs
7515,cs
7516,physics
7517,math
7518,stat
7519,cs
7520,stat
7521,math
7522,stat
7523,cs
7524,math
7525,math
7526,cs
7527,math
7528,cs
7529,physics
7530,stat
7531,cs
7532,math
7533,math
7534,cs
7535,stat
7536,cs
7537,physics
7538,physics
7539,stat
7540,math
7541,stat
7542,math
7543,cs
7544,cs
7545,physics
7546,cs
7547,cs
7548,cs
7549,stat
7550,cs
7551,cs
7552,math
7553,cs
7554,cs
7555,cs
7556,physics
7557,physics
7558,stat
7559,math
7560,cs
7561,math
7562,math
7563,cs
7564,math
7565,stat
7566,physics
7567,cs
7568,cs
7569,cs
7570,physics
7571,math
7572,cs
7573,cs
7574,cs
7575,cs
7576,physics
7577,math
7578,math
7579,math
7580,cs
7581,cs
7582,cs
7583,cs
7584,physics
7585,physics
7586,math
7587,cs
7588,cs
7589,cs
7590,physics
7591,physics
7592,math
7593,physics
7594,cs
7595,cs
7596,cs
7597,cs
7598,stat
7599,math
7600,physics
7601,physics
7602,cs
7603,stat
7604,cs
7605,math
7606,stat
7607,cs
7608,stat
7609,physics
7610,math
7611,cs
7612,physics
7613,cs
7614,cs
7615,math
7616,math
7617,stat
7618,cs
7619,math
7620,math
7621,cs
7622,cs
7623,math
7624,stat
7625,cs
7626,math
7627,physics
7628,math
7629,cs
7630,stat
7631,math
7632,stat
7633,stat
7634,math
7635,physics
7636,cs
7637,stat
7638,cs
7639,math
7640,stat
7641,math
7642,cs
7643,physics
7644,cs
7645,cs
7646,cs
7647,stat
7648,stat
7649,cs
7650,stat
7651,math
7652,physics
7653,physics
7654,math
7655,physics
7656,physics
7657,math
7658,physics
7659,physics
7660,stat
7661,math
7662,math
7663,cs
7664,math
7665,physics
7666,stat
7667,cs
7668,math
7669,math
7670,stat
7671,physics
7672,physics
7673,cs
7674,math
7675,math
7676,stat
7677,physics
7678,cs
7679,physics
7680,math
7681,stat
7682,stat
7683,math
7684,stat
7685,physics
7686,math
7687,cs
7688,stat
7689,math
7690,cs
7691,stat
7692,cs
7693,cs
7694,cs
7695,stat
7696,stat
7697,cs
7698,physics
7699,math
7700,cs
7701,cs
7702,stat
7703,cs
7704,cs
7705,math
7706,cs
7707,stat
7708,physics
7709,stat
7710,math
7711,physics
7712,cs
7713,cs
7714,math
7715,cs
7716,cs
7717,cs
7718,physics
7719,physics
7720,stat
7721,cs
7722,physics
7723,cs
7724,cs
7725,cs
7726,cs
7727,stat
7728,cs
7729,cs
7730,physics
7731,stat
7732,math
7733,stat
7734,cs
7735,cs
7736,math
7737,math
7738,cs
7739,physics
7740,stat
7741,cs
7742,cs
7743,physics
7744,cs
7745,cs
7746,physics
7747,math
7748,stat
7749,physics
7750,cs
7751,stat
7752,cs
7753,physics
7754,cs
7755,physics
7756,stat
7757,math
7758,math
7759,cs
7760,stat
7761,cs
7762,math
7763,physics
7764,physics
7765,math
7766,physics
7767,math
7768,stat
7769,cs
7770,cs
7771,math
7772,physics
7773,math
7774,stat
7775,cs
7776,math
7777,stat
7778,physics
7779,physics
7780,stat
7781,math
7782,cs
7783,stat
7784,math
7785,cs
7786,math
7787,math
7788,physics
7789,stat
7790,cs
7791,physics
7792,math
7793,math
7794,math
7795,math
7796,cs
7797,math
7798,cs
7799,stat
7800,stat
7801,physics
7802,cs
7803,cs
7804,physics
7805,cs
7806,math
7807,physics
7808,stat
7809,physics
7810,math
7811,stat
7812,math
7813,cs
7814,math
7815,stat
7816,math
7817,math
7818,cs
7819,stat
7820,cs
7821,stat
7822,math
7823,physics
7824,math
7825,stat
7826,cs
7827,physics
7828,math
7829,math
7830,stat
7831,math
7832,math
7833,math
7834,cs
7835,math
7836,stat
7837,cs
7838,cs
7839,physics
7840,cs
7841,physics
7842,math
7843,math
7844,math
7845,math
7846,cs
7847,physics
7848,cs
7849,cs
7850,math
7851,physics
7852,physics
7853,cs
7854,physics
7855,stat
7856,cs
7857,physics
7858,math
7859,math
7860,physics
7861,cs
7862,math
7863,cs
7864,math
7865,math
7866,cs
7867,math
7868,math
7869,math
7870,stat
7871,cs
7872,cs
7873,physics
7874,stat
7875,math
7876,physics
7877,cs
7878,math
7879,math
7880,physics
7881,stat
7882,cs
7883,cs
7884,cs
7885,cs
7886,stat
7887,physics
7888,cs
7889,stat
7890,physics
7891,math
7892,math
7893,cs
7894,stat
7895,stat
7896,math
7897,math
7898,stat
7899,stat
7900,cs
7901,math
7902,cs
7903,cs
7904,stat
7905,cs
7906,physics
7907,stat
7908,cs
7909,cs
7910,math
7911,physics
7912,math
7913,physics
7914,math
7915,cs
7916,math
7917,math
7918,stat
7919,cs
7920,math
7921,math
7922,math
7923,stat
7924,cs
7925,cs
7926,cs
7927,stat
7928,cs
7929,physics
7930,stat
7931,cs
7932,stat
7933,math
7934,math
7935,stat
7936,math
7937,math
7938,cs
7939,cs
7940,math
7941,math
7942,math
7943,stat
7944,physics
7945,stat
7946,stat
7947,math
7948,cs
7949,math
7950,cs
7951,math
7952,cs
7953,cs
7954,math
7955,stat
7956,stat
7957,physics
7958,stat
7959,math
7960,physics
7961,cs
7962,stat
7963,math
7964,cs
7965,physics
7966,stat
7967,stat
7968,cs
7969,stat
7970,cs
7971,math
7972,math
7973,stat
7974,stat
7975,stat
7976,physics
7977,cs
7978,cs
7979,math
7980,math
7981,math
7982,math
7983,stat
7984,cs
7985,physics
7986,math
7987,math
7988,stat
7989,physics
7990,math
7991,cs
7992,cs
7993,cs
7994,cs
7995,math
7996,stat
7997,math
7998,physics
7999,cs
8000,cs
8001,stat
8002,cs
8003,math
8004,cs
8005,cs
8006,cs
8007,cs
8008,stat
8009,stat
8010,stat
8011,physics
8012,cs
8013,math
8014,cs
8015,math
8016,stat
8017,cs
8018,physics
8019,cs
8020,cs
8021,physics
8022,cs
8023,physics
8024,cs
8025,cs
8026,stat
8027,cs
8028,cs
8029,cs
8030,physics
8031,math
8032,stat
8033,physics
8034,math
8035,stat
8036,cs
8037,cs
8038,math
8039,math
8040,stat
8041,stat
8042,cs
8043,cs
8044,stat
8045,cs
8046,cs
8047,stat
8048,math
8049,math
8050,math
8051,cs
8052,stat
8053,math
8054,stat
8055,stat
8056,math
8057,cs
8058,math
8059,math
8060,cs
8061,math
8062,math
8063,physics
8064,math
8065,math
8066,stat
8067,physics
8068,cs
8069,cs
8070,math
8071,math
8072,cs
8073,stat
8074,math
8075,stat
8076,math
8077,math
8078,math
8079,math
8080,physics
8081,math
8082,stat
8083,math
8084,math
8085,cs
8086,cs
8087,math
8088,physics
8089,cs
8090,physics
8091,cs
8092,math
8093,stat
8094,math
8095,physics
8096,physics
8097,math
8098,cs
8099,stat
8100,cs
8101,math
8102,cs
8103,math
8104,stat
8105,stat
8106,physics
8107,stat
8108,stat
8109,math
8110,cs
8111,math
8112,physics
8113,stat
8114,math
8115,physics
8116,stat
8117,stat
8118,stat
8119,stat
8120,math
8121,math
8122,math
8123,math
8124,physics
8125,cs
8126,cs
8127,stat
8128,cs
8129,cs
8130,math
8131,math
8132,math
8133,physics
8134,stat
8135,cs
8136,cs
8137,physics
8138,physics
8139,math
8140,cs
8141,stat
8142,physics
8143,math
8144,physics
8145,stat
8146,physics
8147,math
8148,stat
8149,math
8150,physics
8151,physics
8152,math
8153,stat
8154,stat
8155,math
8156,cs
8157,math
8158,physics
8159,cs
8160,stat
8161,cs
8162,stat
8163,cs
8164,cs
8165,cs
8166,math
8167,physics
8168,math
8169,cs
8170,cs
8171,cs
8172,physics
8173,math
8174,physics
8175,physics
8176,physics
8177,physics
8178,physics
8179,math
8180,stat
8181,cs
8182,cs
8183,physics
8184,math
8185,math
8186,physics
8187,cs
8188,math
8189,cs
8190,cs
8191,cs
8192,physics
8193,stat
8194,math
8195,math
8196,math
8197,math
8198,cs
8199,math
8200,cs
8201,cs
8202,math
8203,math
8204,stat
8205,cs
8206,physics
8207,physics
8208,physics
8209,physics
8210,math
8211,math
8212,math
8213,physics
8214,stat
8215,math
8216,math
8217,math
8218,math
8219,cs
8220,math
8221,math
8222,math
8223,physics
8224,cs
8225,cs
8226,physics
8227,cs
8228,cs
8229,cs
8230,stat
8231,cs
8232,stat
8233,math
8234,cs
8235,cs
8236,cs
8237,cs
8238,math
8239,math
8240,cs
8241,stat
8242,cs
8243,physics
8244,cs
8245,stat
8246,stat
8247,physics
8248,cs
8249,stat
8250,math
8251,cs
8252,cs
8253,math
8254,cs
8255,stat
8256,physics
8257,stat
8258,cs
8259,cs
8260,math
8261,cs
8262,physics
8263,cs
8264,cs
8265,math
8266,stat
8267,physics
8268,math
8269,math
8270,physics
8271,stat
8272,physics
8273,physics
8274,cs
8275,math
8276,physics
8277,physics
8278,cs
8279,stat
8280,stat
8281,physics
8282,stat
8283,math
8284,cs
8285,stat
8286,math
8287,math
8288,stat
8289,cs
8290,physics
8291,math
8292,math
8293,stat
8294,math
8295,physics
8296,cs
8297,physics
8298,cs
8299,math
8300,stat
8301,physics
8302,math
8303,stat
8304,physics
8305,math
8306,math
8307,physics
8308,cs
8309,cs
8310,cs
8311,cs
8312,cs
8313,stat
8314,math
8315,math
8316,cs
8317,stat
8318,cs
8319,cs
8320,cs
8321,physics
8322,math
8323,cs
8324,cs
8325,math
8326,physics
8327,cs
8328,physics
8329,math
8330,cs
8331,stat
8332,stat
8333,math
8334,math
8335,stat
8336,physics
8337,math
8338,math
8339,physics
8340,cs
8341,cs
8342,cs
8343,cs
8344,stat
8345,cs
8346,math
8347,math
8348,physics
8349,physics
8350,math
8351,cs
8352,physics
8353,cs
8354,physics
8355,cs
8356,math
8357,cs
8358,math
8359,math
8360,cs
8361,physics
8362,math
8363,math
8364,cs
8365,cs
8366,stat
8367,stat
8368,math
8369,math
8370,math
8371,math
8372,cs
8373,cs
8374,cs
8375,physics
8376,math
8377,math
8378,stat
8379,stat
8380,cs
8381,math
8382,physics
8383,math
8384,physics
8385,math
8386,physics
8387,cs
8388,stat
8389,math
8390,cs
8391,physics
8392,physics
8393,physics
8394,physics
8395,cs
8396,math
8397,cs
8398,math
8399,stat
8400,math
8401,stat
8402,cs
8403,stat
8404,math
8405,physics
8406,math
8407,stat
8408,stat
8409,math
8410,stat
8411,cs
8412,cs
8413,stat
8414,cs
8415,cs
8416,math
8417,cs
8418,cs
8419,physics
8420,physics
8421,math
8422,cs
8423,physics
8424,cs
8425,math
8426,math
8427,cs
8428,math
8429,stat
8430,stat
8431,physics
8432,cs
8433,cs
8434,cs
8435,stat
8436,math
8437,cs
8438,math
8439,cs
8440,cs
8441,math
8442,cs
8443,physics
8444,physics
8445,cs
8446,math
8447,cs
8448,math
8449,cs
8450,stat
8451,cs
8452,physics
8453,cs
8454,math
8455,cs
8456,cs
8457,physics
8458,math
8459,cs
8460,stat
8461,physics
8462,math
8463,physics
8464,cs
8465,stat
8466,stat
8467,stat
8468,math
8469,physics
8470,math
8471,cs
8472,stat
8473,math
8474,stat
8475,math
8476,cs
8477,physics
8478,math
8479,math
8480,math
8481,physics
8482,math
8483,math
8484,math
8485,math
8486,stat
8487,stat
8488,physics
8489,physics
8490,math
8491,physics
8492,stat
8493,stat
8494,cs
8495,math
8496,stat
8497,cs
8498,physics
8499,stat
8500,cs
8501,stat
8502,stat
8503,stat
8504,math
8505,stat
8506,stat
8507,cs
8508,cs
8509,physics
8510,physics
8511,physics
8512,physics
8513,stat
8514,math
8515,cs
8516,physics
8517,math
8518,math
8519,cs
8520,physics
8521,math
8522,physics
8523,cs
8524,math
8525,math
8526,cs
8527,physics
8528,math
8529,math
8530,math
8531,math
8532,physics
8533,physics
8534,cs
8535,stat
8536,math
8537,physics
8538,stat
8539,math
8540,cs
8541,physics
8542,cs
8543,physics
8544,stat
8545,physics
8546,math
8547,cs
8548,math
8549,cs
8550,math
8551,physics
8552,stat
8553,math
8554,physics
8555,stat
8556,stat
8557,math
8558,math
8559,stat
8560,stat
8561,math
8562,cs
8563,physics
8564,cs
8565,cs
8566,physics
8567,math
8568,math
8569,math
8570,math
8571,physics
8572,physics
8573,cs
8574,stat
8575,math
8576,math
8577,math
8578,math
8579,cs
8580,cs
8581,stat
8582,math
8583,cs
8584,physics
8585,cs
8586,stat
8587,physics
8588,cs
8589,cs
8590,math
8591,physics
8592,cs
8593,cs
8594,cs
8595,cs
8596,math
8597,math
8598,physics
8599,cs
8600,physics
8601,math
8602,physics
8603,math
8604,stat
8605,stat
8606,math
8607,math
8608,physics
8609,cs
8610,math
8611,math
8612,math
8613,math
8614,math
8615,cs
8616,stat
8617,cs
8618,physics
8619,cs
8620,stat
8621,cs
8622,stat
8623,stat
8624,stat
8625,cs
8626,stat
8627,physics
8628,physics
8629,physics
8630,cs
8631,stat
8632,cs
8633,math
8634,physics
8635,cs
8636,math
8637,math
8638,cs
8639,math
8640,cs
8641,math
8642,stat
8643,physics
8644,cs
8645,cs
8646,physics
8647,math
8648,stat
8649,stat
8650,physics
8651,physics
8652,physics
8653,math
8654,cs
8655,physics
8656,math
8657,math
8658,math
8659,cs
8660,math
8661,cs
8662,math
8663,math
8664,physics
8665,math
8666,math
8667,cs
8668,stat
8669,physics
8670,cs
8671,physics
8672,stat
8673,physics
8674,math
8675,math
8676,stat
8677,cs
8678,cs
8679,math
8680,cs
8681,cs
8682,math
8683,stat
8684,math
8685,math
8686,math
8687,stat
8688,physics
8689,physics
8690,math
8691,physics
8692,math
8693,math
8694,math
8695,math
8696,cs
8697,cs
8698,math
8699,math
8700,physics
8701,math
8702,physics
8703,cs
8704,math
8705,stat
8706,stat
8707,stat
8708,math
8709,cs
8710,physics
8711,cs
8712,math
8713,stat
8714,cs
8715,physics
8716,cs
8717,physics
8718,math
8719,math
8720,physics
8721,physics
8722,stat
8723,cs
8724,cs
8725,stat
8726,cs
8727,math
8728,cs
8729,cs
8730,physics
8731,physics
8732,stat
8733,physics
8734,math
8735,physics
8736,stat
8737,cs
8738,math
8739,math
8740,stat
8741,math
8742,math
8743,math
8744,math
8745,cs
8746,math
8747,math
8748,cs
8749,cs
8750,cs
8751,cs
8752,cs
8753,stat
8754,physics
8755,stat
8756,stat
8757,math
8758,stat
8759,cs
8760,cs
8761,math
8762,cs
8763,physics
8764,stat
8765,math
8766,math
8767,cs
8768,stat
8769,stat
8770,cs
8771,math
8772,math
8773,cs
8774,cs
8775,cs
8776,cs
8777,math
8778,cs
8779,cs
8780,math
8781,cs
8782,stat
8783,physics
8784,cs
8785,physics
8786,cs
8787,stat
8788,math
8789,cs
8790,math
8791,cs
8792,physics
8793,cs
8794,cs
8795,cs
8796,math
8797,cs
8798,cs
8799,cs
8800,cs
8801,cs
8802,math
8803,math
8804,math
8805,cs
8806,math
8807,stat
8808,math
8809,cs
8810,math
8811,math
8812,stat
8813,cs
8814,math
8815,math
8816,math
8817,cs
8818,stat
8819,math
8820,math
8821,math
8822,math
8823,cs
8824,math
8825,stat
8826,cs
8827,math
8828,math
8829,stat
8830,physics
8831,cs
8832,cs
8833,cs
8834,stat
8835,physics
8836,cs
8837,cs
8838,stat
8839,stat
8840,stat
8841,cs
8842,stat
8843,stat
8844,math
8845,cs
8846,stat
8847,math
8848,cs
8849,cs
8850,math
8851,math
8852,math
8853,physics
8854,physics
8855,physics
8856,math
8857,math
8858,math
8859,math
8860,stat
8861,cs
8862,math
8863,math
8864,stat
8865,physics
8866,math
8867,cs
8868,physics
8869,math
8870,stat
8871,cs
8872,cs
8873,cs
8874,math
8875,math
8876,stat
8877,cs
8878,stat
8879,cs
8880,physics
8881,stat
8882,math
8883,cs
8884,physics
8885,cs
8886,physics
8887,physics
8888,physics
8889,cs
8890,math
8891,math
8892,math
8893,math
8894,cs
8895,math
8896,math
8897,cs
8898,cs
8899,stat
8900,cs
8901,physics
8902,stat
8903,physics
8904,physics
8905,physics
8906,cs
8907,physics
8908,math
8909,cs
8910,cs
8911,math
8912,cs
8913,physics
8914,stat
8915,physics
8916,cs
8917,math
8918,math
8919,stat
8920,math
8921,physics
8922,physics
8923,cs
8924,math
8925,cs
8926,cs
8927,stat
8928,physics
8929,cs
8930,math
8931,stat
8932,cs
8933,math
8934,math
8935,math
8936,cs
8937,cs
8938,math
8939,math
8940,math
8941,math
8942,stat
8943,stat
8944,physics
8945,math
8946,stat
8947,math
8948,physics
8949,physics
8950,stat
8951,stat
8952,cs
8953,cs
8954,cs
8955,math
8956,stat
8957,math
8958,math
8959,stat
8960,math
8961,physics
8962,cs
8963,physics
8964,math
8965,physics
8966,math
8967,math
8968,math
8969,cs
8970,cs
8971,stat
8972,math
8973,physics
8974,physics
8975,stat
8976,cs
8977,math
8978,physics
8979,cs
8980,math
8981,math
8982,math
8983,stat
8984,math
8985,cs
8986,cs
8987,cs
8988,cs
8989,physics
8990,cs
8991,math
8992,stat
8993,math
8994,cs
8995,cs
8996,math
8997,physics
8998,cs
8999,physics
9000,cs
9001,cs
9002,math
9003,physics
9004,math
9005,stat
9006,stat
9007,physics
9008,physics
9009,math
9010,cs
9011,stat
9012,cs
9013,physics
9014,physics
9015,math
9016,cs
9017,stat
9018,cs
9019,physics
9020,stat
9021,cs
9022,math
9023,math
9024,physics
9025,math
9026,math
9027,math
9028,cs
9029,cs
9030,physics
9031,stat
9032,cs
9033,math
9034,stat
9035,math
9036,math
9037,math
9038,stat
9039,stat
9040,math
9041,cs
9042,physics
9043,stat
9044,cs
9045,stat
9046,cs
9047,math
9048,cs
9049,physics
9050,math
9051,cs
9052,stat
9053,physics
9054,math
9055,cs
9056,math
9057,math
9058,cs
9059,math
9060,stat
9061,cs
9062,cs
9063,stat
9064,math
9065,stat
9066,physics
9067,cs
9068,physics
9069,math
9070,math
9071,math
9072,cs
9073,stat
9074,stat
9075,math
9076,stat
9077,math
9078,math
9079,physics
9080,stat
9081,cs
9082,physics
9083,cs
9084,stat
9085,stat
9086,cs
9087,stat
9088,cs
9089,physics
9090,cs
9091,cs
9092,physics
9093,stat
9094,physics
9095,math
9096,stat
9097,cs
9098,physics
9099,physics
9100,physics
9101,cs
9102,physics
9103,stat
9104,physics
9105,physics
9106,math
9107,math
9108,math
9109,stat
9110,stat
9111,math
9112,physics
9113,stat
9114,stat
9115,math
9116,math
9117,cs
9118,math
9119,stat
9120,cs
9121,math
9122,math
9123,cs
9124,math
9125,cs
9126,math
9127,stat
9128,cs
9129,stat
9130,physics
9131,physics
9132,cs
9133,math
9134,math
9135,math
9136,math
9137,stat
9138,stat
9139,math
